division,level,tournament,date,team1rough,team1_goals,team1_spirit,team2rough,team2_goals,team2_spirit,team1full,team2full,team1_strength,team2_strength,team1_goal_diff,team2_goal_diff,year,team1full_AUC_placing,team2full_AUC_placing,team1_division,team2_division,team1_ELO_before,team2_ELO_before,team1_ELO_after,team2_ELO_after,team1form_10,team2form_10,team1_H2H_win_rate,team2_H2H_win_rate
Womens,National,ERC2019,2019-02-23,Factory Flash,13,11,Rogue B,5,11,Factory AUC2019,Rogue Ice AUC2019,F,,8,-8,2019,7.0,,Division 1,Division 2,1568.5285382969605,1145.644817719022,1579.5792159277482,1129.0688012728406,0.3,0.3,0.3333333333333333,0.6666666666666666
Womens,National,ERC2019,2019-02-23,Rogue B,13,13,Ikigai Ultimate,2,12,Rogue Ice AUC2019,Ikigai Ultimate AUC2019,,,11,-11,2019,,,Division 2,Division 2,1129.0688012728406,963.2665852543004,1156.374637326836,935.960749200305,0.3,0.0,0.0,0.0
Womens,National,ERC2019,2019-02-23,Havoc,12,11,Tempest,4,9,Havoc AUC2019,Tempest AUC2019,,,8,-8,2019,,,Division 2,Division 2,1000.0,834.8080603577804,1021.9248889316244,820.1914677366974,0.0,0.2,0.0,0.0
Womens,National,ERC2019,2019-02-23,Hills,12,11,Inland Gypsies,1,11,Hills AUC2019,Inland Gypsies AUC2019,,,11,-11,2019,,,Division 2,Division 2,989.3123632725492,868.6690170644979,1018.1043745720287,839.8770057650181,0.6,0.2,1.0,0.0
Womens,National,ERC2019,2019-02-23,Manly Mavericks,13,10,Factory Frenzy,7,11,Manly Ultimate AUC2019,Factory Fire AUC2019,M,NAN,6,-6,2019,2.0,,Division 1,Division 2,1146.5791312644922,998.545425393884,1161.6771410266722,985.9637505920674,0.8,0.4,0.6666666666666666,0.3333333333333333
Womens,National,ERC2019,2019-02-23,Factory Frenzy,13,10,DarlingThirst,2,11,Factory Flare AUC2019,DarlingThirst AUC2019,,,11,-11,2019,,,Division 2,Division 2,985.9637505920674,846.4359578303779,1004.73194799573,818.283661724884,0.4,0.0,1.0,0.0
Womens,National,ERC2019,2019-02-23,Rogue,13,9,Sugar Magnolias,5,9,Sydney Rogue Fire AUC2019,Sugar Magnolias AUC2019,F,,8,-8,2019,3.0,,Division 1,Division 2,1654.342724255084,1054.0005884808252,1664.4934335893531,1043.8498791465558,0.6,0.5,1.0,0.0
Womens,National,ERC2019,2019-02-23,Factory Flash,13,10,Surge,1,11,Factory AUC2019,Surge AUC2019,F,,12,-12,2019,7.0,,Division 1,Division 2,1579.5792159277482,1041.0208653570126,1594.7550046597553,1018.257182259002,0.4,0.4,1.0,0.0
Womens,National,ERC2019,2019-02-23,GWS Blaze,9,10,Havoc,10,10,GWS Blaze AUC2019,Havoc AUC2019,F,,-1,1,2019,4.0,,Division 1,Division 2,1746.9836688694238,1021.9248889316244,1728.056560953895,1050.3155508049176,0.9,1.0,0.0,0.0
Womens,National,ERC2019,2019-02-23,Rogue,13,9,DarlingThirst,0,10,Sydney Rogue Fire AUC2019,DarlingThirst AUC2019,F,,13,-13,2019,3.0,,Division 1,Division 2,1664.4934335893531,818.283661724884,1680.230342646501,794.6782981391627,0.7,0.0,1.0,0.0
Womens,National,ERC2019,2019-02-23,Sugar Magnolias,12,11,Factory Frenzy,6,10,Sugar Magnolias AUC2019,Factory Flare AUC2019,,,6,-6,2019,,,Division 2,Division 2,1043.8498791465558,1004.73194799573,1059.0408252343486,989.5410019079372,0.4,0.5,1.0,0.0
Womens,National,ERC2019,2019-02-23,Surge,6,10,Rogue B,11,10,Surge AUC2019,Rogue Ice AUC2019,,,-5,5,2019,,,Division 2,Division 2,1018.257182259002,1156.374637326836,1006.6577150348204,1173.7738381631082,0.4,0.4,0.3333333333333333,0.6666666666666666
Womens,National,ERC2019,2019-02-23,Factory Flash,13,9,Ikigai Ultimate,0,10,Factory AUC2019,Ikigai Ultimate AUC2019,F,,13,-13,2019,7.0,,Division 1,Division 2,1594.7550046597553,935.960749200305,1610.7518353276926,911.9655031983992,0.5,0.0,0.0,0.0
Womens,National,ERC2019,2019-02-23,Factory Frenzy,13,11,Hills,2,11,Factory Fire AUC2019,Hills AUC2019,NAN,,11,-11,2019,,,Division 2,Division 2,989.5410019079372,1018.1043745720287,1012.479247392181,983.6970063456632,0.5,0.7,0.2,0.8
Womens,National,ERC2019,2019-02-23,Manly Mavericks,13,15,Inland Gypsies,0,10,Manly Ultimate AUC2019,Inland Gypsies AUC2019,M,,13,-13,2019,2.0,,Division 1,Division 2,1161.6771410266722,839.8770057650181,1183.3258371306529,812.8161356350424,0.9,0.2,1.0,0.0
Womens,National,ERC2019,2019-02-23,Havoc,7,10,Rogue B,1,10,Havoc AUC2019,Rogue Ice AUC2019,,,6,-6,2019,,,Division 2,Division 2,1050.3155508049176,1173.7738381631082,1079.2204566123933,1144.8689323556323,1.0,0.5,0.0,0.0
Womens,National,ERC2019,2019-02-23,GWS Blaze,10,10,Factory Flash,8,10,GWS Blaze AUC2019,Factory AUC2019,F,F,2,-2,2019,4.0,7.0,Division 1,Division 1,1728.056560953895,1610.7518353276926,1736.5283205634105,1602.2800757181772,0.8,0.5,0.8888888888888888,0.1111111111111111
Womens,National,ERC2019,2019-02-23,Manly Mavericks,13,9,Sugar Magnolias,2,10,Manly Ultimate AUC2019,Sugar Magnolias AUC2019,M,,11,-11,2019,2.0,,Division 1,Division 2,1183.3258371306529,1059.0408252343486,1206.2592223854824,1039.9296708553238,1.0,0.4,0.5,0.5
Womens,National,ERC2019,2019-02-23,Inland Gypsies,0,12,Factory Frenzy,13,10,Inland Gypsies AUC2019,Factory Flare AUC2019,,,-13,13,2019,,,Division 2,Division 2,812.8161356350424,1012.479247392181,782.9197403646992,1032.4101775724098,0.2,0.6,0.0,1.0
Womens,National,ERC2019,2019-02-23,Hills,13,11,DarlingThirst,2,10,Hills AUC2019,DarlingThirst AUC2019,,,11,-11,2019,,,Division 2,Division 2,983.6970063456632,794.6782981391627,1010.300470654978,768.074833829848,0.6,0.0,1.0,0.0
Womens,National,ERC2019,2019-02-23,Tempest,13,10,Ikigai Ultimate,0,10,Tempest AUC2019,Ikigai Ultimate AUC2019,,,13,-13,2019,,,Division 2,Division 2,820.1914677366974,911.9655031983992,847.1149992406779,871.5802059424285,0.1,0.0,0.0,0.0
Womens,National,ERC2019,2019-02-23,Factory Frenzy,3,11,Rogue,13,10,Factory Fire AUC2019,Sydney Rogue Fire AUC2019,NAN,F,-10,10,2019,,3.0,Division 2,Division 1,1032.4101775724098,1680.230342646501,1019.988076410086,1692.6524438088245,0.6,0.7,0.0,1.0
Womens,National,SRC2019,2019-02-23,Ellipsis,13,10,Melbourne Phoenix,5,11,Ellipsis AUC2019,Melbourne Phoenix AUC2019,M,,8,-8,2019,1.0,,Division 1,Division 2,1773.9638899587526,1394.1291823792717,1783.0978430867603,1377.0030202642572,1.0,0.1,1.0,0.0
Womens,National,SRC2019,2019-02-23,Valkyrie Ultimate,13,11,Melbourne Inferno,0,11,Valkyrie Ultimate AUC2019,Melbourne Inferno AUC2019,,,13,-13,2019,,,Division 2,Division 2,1023.9999233044812,917.1275960391422,1056.873478804934,884.2540405386893,0.6,0.2,1.0,0.0
Womens,National,SRC2019,2019-02-23,Bauhaus,15,10,Spicy Chilly,7,10,Bauhaus Birthday Club AUC2019,Spicy Chilly AUC2019,,F,8,-8,2019,,9.0,Division 2,Division 1,1194.847830017592,1500.0,1232.2729698790574,1462.5748601385346,0.1,0.0,0.0,0.0
Womens,National,SRC2019,2019-02-23,Ellipsis,13,10,Valkyrie Ultimate,0,10,Ellipsis AUC2019,Valkyrie Ultimate AUC2019,M,,13,-13,2019,1.0,,Division 1,Division 2,1783.0978430867603,1056.873478804934,1795.794718838133,1033.0668367711107,1.0,0.6,1.0,0.0
Womens,National,SRC2019,2019-02-23,Melbourne Inferno,0,11,NZ U24 Kārearea,13,10,Melbourne Inferno AUC2019,NZ U24 Kārearea AUC2019,,,-13,13,2019,,,Division 2,Division 2,884.2540405386893,1000.0,851.6921663461906,1032.5618741924986,0.2,0.0,0.0,0.0
Womens,National,SRC2019,2019-02-23,Bauhaus,15,11,Dinos,3,11,Bauhaus Birthday Club AUC2019,Dinos AUC2019,,,12,-12,2019,,,Division 2,Division 2,1232.2729698790574,1000.0,1259.4887591295249,972.7842107495326,0.2,0.0,0.0,0.0
Womens,National,SRC2019,2019-02-23,Bauhaus,3,10,Spicy Chilly,15,10,Bauhaus AUC2019,Spicy Chilly AUC2019,,F,-12,12,2019,,9.0,Division 2,Division 1,1259.4887591295249,1462.5748601385346,1231.4890740094454,1490.574545258614,0.3,0.0,1.0,0.0
Womens,National,SRC2019,2019-02-23,Ellipsis,13,11,Melbourne Inferno,0,10,Ellipsis AUC2019,Melbourne Inferno AUC2019,M,,13,-13,2019,1.0,,Division 1,Division 2,1795.794718838133,851.6921663461906,1808.3372671490492,828.1748882632218,1.0,0.2,1.0,0.0
Womens,National,SRC2019,2019-02-23,Melbourne Phoenix,0,11,NZ U24 Kārearea,13,11,Melbourne Phoenix AUC2019,NZ U24 Kārearea AUC2019,,,-13,13,2019,,,Division 2,Division 2,1377.0030202642572,1032.5618741924986,1329.870685783546,1079.69420867321,0.1,1.0,0.0,0.0
Womens,National,SRC2019,2019-02-23,Dinos,14,10,Bauhaus,4,10,Dinos AUC2019,Bauhaus AUC2019,,,10,-10,2019,,,Division 2,Division 2,972.7842107495326,1231.4890740094454,1012.8151822229132,1191.4581025360649,0.0,0.3,0.0,1.0
Womens,National,SRC2019,2019-02-23,Ellipsis,12,11,NZ U24 Kārearea,7,11,Ellipsis AUC2019,NZ U24 Kārearea AUC2019,M,,5,-5,2019,1.0,,Division 1,Division 2,1808.3372671490492,1079.69420867321,1813.3511887836464,1070.2931056083412,1.0,1.0,0.0,0.0
Womens,National,SRC2019,2019-02-23,Valkyrie Ultimate,5,12,Melbourne Phoenix,10,12,Valkyrie Ultimate AUC2019,Melbourne Phoenix AUC2019,,,-5,5,2019,,,Division 2,Division 2,1033.0668367711107,1329.870685783546,1019.9263019375246,1343.011220617132,0.6,0.1,0.0,1.0
Womens,National,SRC2019,2019-02-23,Bauhaus,15,11,Bauhaus,4,10,Bauhaus Birthday Club AUC2019,Bauhaus AUC2019,,,11,-11,2019,,,Division 2,Division 2,1191.4581025360649,1191.4581025360649,1224.7581025360648,1158.158102536065,0.3,0.3,0.0,0.0
Womens,National,SRC2019,2019-02-23,Spicy Chilly,7,10,Dinos,9,10,Spicy Chilly AUC2019,Dinos AUC2019,F,,-2,2,2019,9.0,,Division 1,Division 2,1490.574545258614,1012.8151822229132,1432.6186023778498,1070.7711251036774,0.5,0.5,0.0,0.0
Womens,National,SRC2019,2019-02-23,Melbourne Phoenix,10,10,Melbourne Inferno,2,11,Melbourne Phoenix AUC2019,Melbourne Inferno AUC2019,,,8,-8,2019,,,Division 2,Division 2,1343.011220617132,828.1748882632218,1358.736811842506,812.4492970378478,0.2,0.2,1.0,0.0
Womens,National,SRC2019,2019-02-23,NZ U24 Kārearea,13,11,Valkyrie Ultimate,1,11,NZ U24 Kārearea AUC2019,Valkyrie Ultimate AUC2019,,,12,-12,2019,,,Division 2,Division 2,1070.2931056083412,1019.9263019375246,1136.606178654322,953.6132288915436,0.6666666666666666,0.6,0.0,0.0
Womens,National,SRC2019,2019-02-23,Melbourne Phoenix,10,?,Melbourne Inferno,2,?,Melbourne Phoenix AUC2019,Melbourne Inferno AUC2019,,,8,-8,2019,,,Division 2,Division 2,1358.736811842506,812.4492970378478,1374.251946031026,796.9341628493278,0.3,0.2,1.0,0.0
Womens,National,SRC2019,2019-02-23,Melbourne Phoenix,10,?,Valkyrie Ultimate,5,?,Melbourne Phoenix AUC2019,Valkyrie Ultimate AUC2019,,,5,-5,2019,,,Division 2,Division 2,1374.251946031026,953.6132288915436,1385.4539578973777,942.4112170251918,0.4,0.5,1.0,0.0
Womens,National,SRC2019,2019-02-23,Valkyrie Ultimate,13,?,Melbourne Inferno,0,?,Valkyrie Ultimate AUC2019,Melbourne Inferno AUC2019,,,13,-13,2019,,,Division 2,Division 2,942.4112170251918,796.9341628493278,973.9672595314196,765.3781203431001,0.4,0.1,1.0,0.0
Womens,National,SRC2019,2019-02-23,Spicy Chilly,15,?,Bauhaus,3,10,Spicy Chilly AUC2019,Bauhaus AUC2019,F,,12,-12,2019,9.0,,Division 1,Division 2,1432.6186023778498,1158.158102536065,1458.830380042017,1131.9463248718978,0.3333333333333333,0.4,0.5,0.5
Womens,National,ERC2019,2019-02-24,Tempest,7,9,Surge,6,10,Tempest AUC2019,Surge AUC2019,,,1,-1,2019,,,Division 2,Division 2,847.1149992406779,1006.6577150348204,861.1798931571229,992.5928211183756,0.1,0.4,0.0,1.0
Womens,National,ERC2019,2019-02-24,Inland Gypsies,1,10,DarlingThirst,9,12,Inland Gypsies AUC2019,DarlingThirst AUC2019,,,-8,8,2019,,,Division 2,Division 2,782.9197403646992,768.074833829848,754.4432755997748,796.5512985947724,0.2,0.0,1.0,0.0
Womens,National,ERC2019,2019-02-24,Hills,8,9,Factory Frenzy,7,9,Hills AUC2019,Factory Flare AUC2019,,,1,-1,2019,,,Division 2,Division 2,1010.300470654978,1019.988076410086,1025.9767959377746,1009.5371928882216,0.6,0.5,0.6666666666666666,0.3333333333333333
Womens,National,ERC2019,2019-02-24,Manly Mavericks,8,10,Rogue,7,11,Manly Ultimate AUC2019,Sydney Rogue Fire AUC2019,M,F,1,-1,2019,2.0,3.0,Division 1,Division 1,1206.2592223854824,1692.6524438088245,1228.060908656033,1674.484371916699,1.0,0.8,0.0,1.0
Womens,National,ERC2019,2019-02-24,Factory Frenzy,12,11,Sugar Magnolias,4,11,Factory Fire AUC2019,Sugar Magnolias AUC2019,NAN,,8,-8,2019,,,Division 2,Division 2,1009.5371928882216,1039.9296708553238,1028.922480113857,1020.544383629688,0.4,0.3,0.0,1.0
Womens,National,ERC2019,2019-02-24,GWS Blaze,13,10,Rogue B,3,11,GWS Blaze AUC2019,Rogue Ice AUC2019,F,,10,-10,2019,4.0,,Division 1,Division 2,1736.5283205634105,1144.8689323556323,1749.1063485176828,1126.001890424224,0.8,0.5,0.75,0.25
Womens,National,ERC2019,2019-02-24,Havoc,5,14,Factory Flash,8,10,Havoc AUC2019,Factory AUC2019,,F,-3,3,2019,,7.0,Division 2,Division 1,1079.2204566123933,1602.2800757181772,1072.553276544035,1606.724862430416,1.0,0.5,0.0,0.0
Womens,National,ERC2019,2019-02-24,Tempest,5,10,Factory Frenzy,7,10,Tempest AUC2019,Factory Flare AUC2019,,,-2,2,2019,,,Division 2,Division 2,861.1798931571229,1028.922480113857,853.8162564521618,1036.2861168188183,0.2,0.5,0.3333333333333333,0.6666666666666666
Womens,National,ERC2019,2019-02-24,Ikigai Ultimate,4,13,Inland Gypsies,7,10,Ikigai Ultimate AUC2019,Inland Gypsies AUC2019,,,-3,3,2019,,,Division 2,Division 2,871.5802059424285,754.4432755997748,848.2936759582866,777.7298055839167,0.0,0.2,0.0,0.0
Womens,National,ERC2019,2019-02-24,Surge,2,9,Hills,7,9,Surge AUC2019,Hills AUC2019,,,-5,5,2019,,,Division 2,Division 2,992.5928211183756,1025.9767959377746,978.4549507273276,1047.1836015243464,0.4,0.6,1.0,0.0
Womens,National,ERC2019,2019-02-24,Havoc,9,10,Factory Frenzy,4,10,Havoc AUC2019,Factory Fire AUC2019,,NAN,5,-5,2019,,,Division 2,Division 2,1072.553276544035,1036.2861168188183,1093.649171451544,1022.2221868804792,0.75,0.5,0.0,0.0
Womens,National,ERC2019,2019-02-24,Factory Flash,4,11,Rogue,11,11,Factory AUC2019,Sydney Rogue Fire AUC2019,F,F,-7,7,2019,7.0,3.0,Division 1,Division 1,1606.724862430416,1674.484371916699,1591.0581897337124,1690.1510446134023,0.6,0.7,0.25,0.75
Womens,National,ERC2019,2019-02-24,Havoc,7,9,Rogue,6,11,Havoc AUC2019,Sydney Rogue Fire AUC2019,,F,1,-1,2019,,3.0,Division 2,Division 1,1093.649171451544,1690.1510446134023,1121.6052200237073,1671.5136788986272,0.8,0.7,0.0,0.0
Womens,National,ERC2019,2019-02-24,Ikigai Ultimate,2,11,DarlingThirst,13,9,Ikigai Ultimate AUC2019,DarlingThirst AUC2019,,,-11,11,2019,,,Division 2,Division 2,848.2936759582866,796.5512985947724,812.997900825828,831.8470737272311,0.0,0.1,0.0,0.0
Womens,National,ERC2019,2019-02-24,Surge,8,8,Factory Frenzy,7,9,Surge AUC2019,Factory Flare AUC2019,,,1,-1,2019,,,Division 2,Division 2,978.4549507273276,1022.2221868804792,989.7827414778932,1010.8943961299136,0.3,0.5,0.5,0.5
Womens,National,ERC2019,2019-02-24,Tempest,2,12,Hills,10,10,Tempest AUC2019,Hills AUC2019,,,-8,8,2019,,,Division 2,Division 2,853.8162564521618,1047.1836015243464,839.765015093244,1068.260463562723,0.2,0.6,0.3333333333333333,0.6666666666666666
Womens,National,ERC2019,2019-02-24,Rogue B,10,11,Sugar Magnolias,12,9,Rogue Ice AUC2019,Sugar Magnolias AUC2019,,,-2,2,2019,,,Division 2,Division 2,1126.001890424224,1020.544383629688,1104.9255906760984,1034.5952501284385,0.5,0.3,0.4,0.6
Womens,National,ERC2019,2019-02-24,Factory Flash,6,10,Factory Frenzy,8,10,Factory AUC2019,Factory Fire AUC2019,F,NAN,-2,2,2019,7.0,,Division 1,Division 2,1591.0581897337124,1010.8943961299136,1571.2744082859515,1030.6781775776744,0.6,0.5,1.0,0.0
Womens,National,ERC2019,2019-02-24,GWS Blaze,13,10,Manly Mavericks,6,11,GWS Blaze AUC2019,Manly Ultimate AUC2019,F,M,7,-7,2019,4.0,2.0,Division 1,Division 1,1749.1063485176828,1228.060908656033,1758.360519641019,1216.9559033080295,0.8,1.0,0.0,0.0
Womens,National,SRC2019,2019-02-24,Bauhaus,15,11,Melbourne Inferno,3,11,Bauhaus AUC2019,Melbourne Inferno AUC2019,,,12,-12,2019,,,Division 2,Division 2,1131.9463248718978,765.3781203431001,1156.4654442349297,740.8590009800683,0.4,0.1,1.0,0.0
Womens,National,SRC2019,2019-02-24,Melbourne Phoenix,8,9,Spicy Chilly,10,8,Melbourne Phoenix AUC2019,Spicy Chilly AUC2019,,F,-2,2,2019,,9.0,Division 2,Division 1,1385.4539578973777,1458.830380042017,1371.1634344949712,1473.1209034444234,0.5,0.5,0.0,0.0
Womens,National,SRC2019,2019-02-24,Spicy Chilly,14,9,Valkyrie Ultimate,4,11,Spicy Chilly AUC2019,Valkyrie Ultimate AUC2019,F,,10,-10,2019,9.0,,Division 1,Division 2,1473.1209034444234,973.9672595314196,1512.0091651469402,935.0789978289029,0.6,0.5,0.0,0.0
Womens,National,SRC2019,2019-02-24,Bauhaus,13,?,NZ U24 Kārearea,6,11,Bauhaus Birthday Club AUC2019,NZ U24 Kārearea AUC2019,,,7,-7,2019,,,Division 2,Division 2,1156.4654442349297,1136.606178654322,1181.7946294498763,1111.276993439375,0.4,0.75,0.0,0.0
Womens,National,SRC2019,2019-02-24,Dinos,4,10,Ellipsis,15,10,Dinos AUC2019,Ellipsis AUC2019,,M,-11,11,2019,,1.0,Division 2,Division 1,1070.7711251036774,1813.3511887836464,1050.600520216273,1824.1088447235952,0.6666666666666666,1.0,0.0,0.0
Womens,National,SRC2019,2019-02-24,Melbourne Phoenix,10,9,Bauhaus,6,11,Melbourne Phoenix AUC2019,Bauhaus AUC2019,,,4,-4,2019,,,Division 2,Division 2,1371.1634344949712,1181.7946294498763,1385.156647716695,1167.801416228153,0.5,0.5,0.2,0.8
Womens,National,SRC2019,2019-02-24,Bauhaus,13,10,Ellipsis,11,10,Bauhaus Birthday Club AUC2019,Ellipsis AUC2019,,M,2,-2,2019,,1.0,Division 2,Division 1,1167.801416228153,1824.1088447235952,1197.7977796781845,1808.1107842169115,0.5,1.0,0.0,1.0
Womens,National,SRC2019,2019-02-24,NZ U24 Kārearea,15,10,Dinos,4,?,NZ U24 Kārearea AUC2019,Dinos AUC2019,,,11,-11,2019,,,Division 2,Division 2,1111.276993439375,1050.600520216273,1173.2090487459975,988.6684649096502,0.6,0.5,0.0,0.0
Womens,National,SRC2019,2019-02-24,Bauhaus,15,12,Valkyrie Ultimate,7,11,Bauhaus AUC2019,Valkyrie Ultimate AUC2019,,,8,-8,2019,,,Division 2,Division 2,1197.7977796781845,935.0789978289029,1217.0738072613956,915.8029702456918,0.6,0.4,1.0,0.0
Womens,National,SRC2019,2019-02-24,Ellipsis,13,11,NZ U24 Kārearea,5,11,Ellipsis AUC2019,NZ U24 Kārearea AUC2019,M,,8,-8,2019,1.0,,Division 1,Division 2,1808.1107842169115,1173.2090487459975,1816.1538765710957,1158.1282505819029,0.9,0.6666666666666666,1.0,0.0
Womens,National,SRC2019,2019-02-24,Melbourne Inferno,4,11,Spicy Chilly,14,10,Melbourne Inferno AUC2019,Spicy Chilly AUC2019,,F,-10,10,2019,,9.0,Division 2,Division 1,740.8590009800683,1512.0091651469402,722.5439427355642,1530.3242233914443,0.1,0.6666666666666666,0.0,0.0
Womens,National,SMO2019,2019-03-09,Bauhaus,15,11,Spicy Chilly,7,11,Bauhaus Birthday Club AUC2019,Spicy Chilly AUC2019,,F,8,-8,2019,,9.0,Division 2,Division 1,1217.0738072613956,1530.3242233914443,1248.3909519761237,1499.0070786767162,0.6,0.7142857142857143,0.3333333333333333,0.6666666666666666
Womens,National,SMO2019,2019-03-09,Rogue B,2,10,Ellipsis,15,11,Rogue Ice AUC2019,Ellipsis AUC2019,,M,-13,13,2019,,1.0,Division 2,Division 1,1104.9255906760984,1816.1538765710957,1085.056670932295,1826.7506337677908,0.4,0.9,0.0,1.0
Womens,National,SMO2019,2019-03-09,Melbourne Phoenix,12,11,Melbourne Inferno,3,11,Melbourne Phoenix AUC2019,Melbourne Inferno AUC2019,,,9,-9,2019,,,Division 2,Division 2,1385.156647716695,722.5439427355642,1399.1421344048574,708.5584560474019,0.6,0.1,1.0,0.0
Womens,National,SMO2019,2019-03-09,Melbourne Phoenix,1,11,Ellipsis,15,10,Melbourne Phoenix AUC2019,Ellipsis AUC2019,,M,-14,14,2019,,1.0,Division 2,Division 1,1399.1421344048574,1826.7506337677908,1376.3736178452136,1838.8938425996007,0.7,0.9,0.0,1.0
Womens,National,SMO2019,2019-03-09,Bauhaus,14,8,Rogue B,8,10,Bauhaus Birthday Club AUC2019,Rogue Ice AUC2019,,,6,-6,2019,,,Division 2,Division 2,1248.3909519761237,1085.056670932295,1263.7101748552336,1069.737448053185,0.6,0.3,1.0,0.0
Womens,National,SMO2019,2019-03-09,Spicy Chilly,6,13,Sugar Magnolias,13,10,Spicy Chilly AUC2019,Sugar Magnolias AUC2019,F,,-7,7,2019,9.0,,Division 1,Division 2,1499.0070786767162,1034.5952501284385,1467.459750151351,1055.6268024786818,0.625,0.4,0.0,0.0
Womens,National,SMO2019,2019-03-09,Sugar Magnolias,6,10,Ellipsis,12,10,Sugar Magnolias AUC2019,Ellipsis AUC2019,,M,-6,6,2019,,1.0,Division 2,Division 1,1055.6268024786818,1838.8938425996007,1049.463434206254,1843.824537217543,0.4,0.9,0.0,0.0
Womens,National,SMO2019,2019-03-09,Melbourne Inferno,3,11,Spicy Chilly,15,10,Melbourne Inferno AUC2019,Spicy Chilly AUC2019,,F,-12,12,2019,,9.0,Division 2,Division 1,708.5584560474019,1467.459750151351,696.3707965914547,1485.741239335272,0.1,0.5555555555555556,0.0,1.0
Womens,National,SMO2019,2019-03-09,Melbourne Phoenix,8,11,Rogue B,9,11,Melbourne Phoenix AUC2019,Rogue Ice AUC2019,,,-1,1,2019,,,Division 2,Division 2,1376.3736178452136,1069.737448053185,1355.6619433133144,1090.4491225850843,0.6,0.2,1.0,0.0
Womens,National,SMO2019,2019-03-09,Rogue B,15,11,Melbourne Inferno,1,11,Rogue Ice AUC2019,Melbourne Inferno AUC2019,,,14,-14,2019,,,Division 2,Division 2,1090.4491225850843,696.3707965914547,1113.55885383128,680.9643090939909,0.3,0.0,1.0,0.0
Womens,National,SMO2019,2019-03-09,Spicy Chilly,3,11,Ellipsis,15,10,Spicy Chilly AUC2019,Ellipsis AUC2019,F,M,-12,12,2019,9.0,1.0,Division 1,Division 1,1485.741239335272,1843.824537217543,1465.200624061006,1854.7795320304847,0.6,0.9,0.0,0.0
Womens,National,SMO2019,2019-03-09,Bauhaus,8,12,Sugar Magnolias,12,10,Bauhaus Birthday Club AUC2019,Sugar Magnolias AUC2019,,,-4,4,2019,,,Division 2,Division 2,1263.7101748552336,1049.463434206254,1240.2862599124946,1065.079377501413,0.7,0.4,1.0,0.0
Womens,National,SMO2019,2019-03-10,Melbourne Inferno,3,10,Bauhaus,15,10,Melbourne Inferno AUC2019,Bauhaus Birthday Club AUC2019,,,-12,12,2019,,,Division 2,Division 2,680.9643090939909,1240.2862599124946,668.3878518906546,1259.150945717499,0.0,0.7,0.0,1.0
Womens,National,SMO2019,2019-03-10,Melbourne Phoenix,8,12,Sugar Magnolias,12,10,Melbourne Phoenix AUC2019,Sugar Magnolias AUC2019,,,-4,4,2019,,,Division 2,Division 2,1355.6619433133144,1065.079377501413,1330.718312279467,1081.7084648573116,0.6,0.5,0.0,0.0
Womens,National,SMO2019,2019-03-10,Spicy Chilly,11,10,Rogue B,8,11,Spicy Chilly AUC2019,Rogue Ice AUC2019,F,,3,-3,2019,9.0,,Division 1,Division 2,1465.200624061006,1113.55885383128,1472.326015999169,1106.433461893117,0.6,0.4,0.0,0.0
Womens,National,SMO2019,2019-03-10,Melbourne Phoenix,7,10,Spicy Chilly,11,10,Melbourne Phoenix AUC2019,Spicy Chilly AUC2019,,F,-4,4,2019,,9.0,Division 2,Division 1,1330.718312279467,1472.326015999169,1317.8154892369787,1485.2288390416572,0.6,0.6,0.0,1.0
Womens,National,SMO2019,2019-03-10,Sugar Magnolias,13,10,Melbourne Inferno,4,12,Sugar Magnolias AUC2019,Melbourne Inferno AUC2019,,,9,-9,2019,,,Division 2,Division 2,1081.7084648573116,668.3878518906546,1091.9799787673198,658.1163379806463,0.6,0.0,1.0,0.0
